c random 500 vertices, 5000 edges, seed = 0
g 500 5000
e 205 294 8448
e 92 203 6327
e 314 373 4720
e 176 256 7068
e 45 343 5950
e 33 431 3586
e 316 462 2095
e 355 483 3704
e 128 268 9756
e 83 275 9934
e 54 320 1436
e 56 410 2636
e 241 444 1173
e 345 406 316
e 28 368 3853
e 276 330 7820
e 47 478 728
e 234 360 678
e 217 252 6988
e 326 443 5717
e 31 486 5065
e 200 277 8067
e 87 320 7649
e 182 250 4119
e 80 133 6252
e 251 407 5716
e 171 224 419
e 109 425 1751
e 18 21 2262
e 54 304 8840
e 160 269 1659
e 248 416 8417
e 48 430 849
e 332 459 6306
e 114 470 3284
e 94 151 8298
e 107 183 6204
e 270 272 9001
e 156 402 548
e 273 312 6807
e 140 185 9441
e 167 361 8438
e 261 377 2847
e 161 334 8404
e 122 321 4972
e 21 467 368
e 21 387 8151
e 272 438 8908
e 289 402 7237
e 155 181 5960
e 82 349 5684
e 217 352 8781
e 178 353 8560
e 157 235 890
e 277 288 1116
e 128 464 5860
e 323 441 4125
e 158 486 6887
e 101 304 4227
e 242 363 3627
e 87 133 5332
e 18 148 4675
e 189 466 4858
e 65 410 4629
e 13 300 6211
e 280 419 7726
e 84 237 8430
e 184 381 906
e 76 250 353
e 64 311 2852
e 266 302 2516
e 27 181 3090
e 363 386 8839
e 159 242 2825
e 229 376 8235
e 264 404 8719
e 160 182 7257
e 344 404 3673
e 60 71 6856
e 371 482 4783
e 36 435 185
e 110 257 9847
e 174 414 3439
e 199 218 1957
e 236 498 3085
e 242 306 2162
e 1 13 9078
e 18 282 1798
e 184 469 4958
e 104 467 487
e 145 483 8845
e 137 295 5852
e 225 464 8357
e 101 338 8090
e 6 135 4894
e 426 470 6603
e 7 398 4493
e 24 428 9691
e 34 101 1378
e 44 423 5124
e 363 392 6811
e 401 458 9194
e 201 286 2737
e 9 173 4669
e 170 421 6576
e 16 90 2193
e 231 319 9816
e 36 453 9975
e 350 396 1941
e 121 369 4988
e 126 481 8031
e 179 219 1916
e 235 485 9733
e 40 402 1555
e 301 317 1942
e 304 425 8558
e 178 256 4072
e 80 452 6570
e 68 449 5867
e 25 248 1814
e 357 360 3538
e 13 332 4196
e 357 496 7326
e 65 208 353
e 275 426 3949
e 35 95 5855
e 48 78 5819
e 159 456 1957
e 231 397 4122
e 62 90 3329
e 42 66 4808
e 116 268 5426
e 356 392 5555
e 361 425 6635
e 44 374 6317
e 179 362 3188
e 247 385 3320
e 289 392 2860
e 237 369 7651
e 277 311 8689
e 244 275 1869
e 141 251 230
e 68 274 5282
e 114 160 6675
e 168 207 4251
e 11 13 9188
e 149 297 7529
e 191 247 1000
e 216 367 148
e 153 324 7362
e 48 105 5017
e 85 345 1025
e 405 440 9436
e 172 409 9475
e 116 414 436
e 369 404 7882
e 134 166 859
e 189 266 3929
e 5 334 4206
e 142 292 6005
e 26 70 4676
e 421 490 5319
e 430 458 3933
e 262 371 7871
e 418 485 7338
e 23 246 3829
e 311 438 5349
e 183 236 4631
e 38 139 9519
e 138 160 7504
e 255 479 7861
e 104 372 3195
e 93 447 8820
e 435 440 9829
e 236 461 984
e 428 472 2231
e 165 279 2771
e 4 342 328
e 30 429 7435
e 77 297 945
e 221 318 4365
e 181 380 3119
e 91 371 7491
e 105 149 6352
e 97 442 6391
e 40 154 9901
e 193 363 4395
e 109 127 9633
e 177 435 4994
e 405 464 2944
e 175 375 7766
e 19 471 9299
e 232 261 2282
e 401 432 5798
e 415 491 6854
e 122 470 1808
e 2 349 9886
e 336 419 5706
e 270 355 6560
e 294 302 4128
e 270 284 1221
e 379 493 5151
e 46 117 341
e 306 433 1798
e 28 289 8198
e 5 186 6993
e 106 256 3605
e 13 121 9281
e 94 119 7707
e 71 329 3288
e 166 298 11
e 204 218 7624
e 48 318 7137
e 67 429 965
e 87 395 1351
e 174 264 9036
e 65 183 158
e 175 361 6547
e 156 239 1507
e 94 184 1025
e 227 472 1085
e 277 372 108
e 80 120 1967
e 114 218 4529
e 52 121 1478
e 402 484 2249
e 408 493 9675
e 71 277 3473
e 163 429 6484
e 249 464 1310
e 154 452 5156
e 243 365 361
e 80 219 7795
e 342 414 4976
e 258 324 7377
e 177 449 8577
e 8 490 6411
e 40 290 1818
e 206 465 6889
e 48 481 5541
e 394 406 6275
e 94 227 8093
e 349 382 5083
e 239 277 9155
e 6 92 916
e 184 211 197
e 106 358 4313
e 62 227 2963
e 301 424 7609
e 358 429 9129
e 99 287 5899
e 139 281 6880
e 178 493 7709
e 282 414 4450
e 170 217 531
e 148 388 1236
e 162 312 4118
e 172 463 3255
e 11 399 489
e 315 483 2987
e 141 402 4025
e 104 193 4039
e 50 347 8499
e 243 251 2460
e 141 262 3679
e 149 334 1333
e 188 456 804
e 4 144 6913
e 66 197 9674
e 52 240 2289
e 25 100 16
e 356 387 2834
e 30 62 6892
e 140 369 7465
e 233 365 1156
e 29 233 9572
e 103 335 9443
e 30 275 639
e 124 387 3629
e 1 496 8886
e 119 426 3620
e 109 446 7551
e 50 384 8264
e 368 432 3502
e 114 131 355
e 19 392 684
e 104 307 4687
e 134 450 6089
e 183 209 4706
e 295 368 3973
e 64 432 4434
e 243 356 4339
e 356 446 2101
e 17 444 6638
e 161 210 5463
e 60 307 5016
e 132 263 8118
e 46 431 6043
e 36 213 9449
e 116 379 2992
e 23 235 1708
e 66 421 7949
e 371 392 1757
e 127 396 2635
e 262 299 9215
e 104 121 6729
e 147 435 2110
e 89 137 1541
e 167 456 8580
e 253 285 8116
e 55 280 469
e 252 301 9485
e 125 440 9576
e 142 282 6458
e 67 316 706
e 30 191 2353
e 297 368 6647
e 317 354 6270
e 111 237 3504
e 204 491 3509
e 139 327 3444
e 20 300 7441
e 106 481 3545
e 255 319 7623
e 51 289 6976
e 222 433 7263
e 11 288 1048
e 181 428 6233
e 102 118 1625
e 159 298 4004
e 163 309 9913
e 235 307 4203
e 83 303 5749
e 247 500 6274
e 249 483 2303
e 94 444 4934
e 97 310 3746
e 266 348 8933
e 63 458 6946
e 134 309 5925
e 199 211 7546
e 6 195 8544
e 74 104 9243
e 279 492 5155
e 5 294 2504
e 282 489 3057
e 125 174 1358
e 74 89 1115
e 114 324 2436
e 442 469 435
e 458 470 9727
e 247 344 7142
e 120 280 8893
e 17 40 8785
e 29 220 8408
e 102 476 449
e 108 390 541
e 264 403 6809
e 5 482 3939
e 60 303 8248
e 273 357 7085
e 403 457 4520
e 113 423 5241
e 261 458 5623
e 180 440 3062
e 116 166 6182
e 166 287 6700
e 200 260 5924
e 73 193 3944
e 354 468 1342
e 65 356 4335
e 340 447 7396
e 109 173 6909
e 36 115 6209
e 21 207 4672
e 196 417 6143
e 147 414 7830
e 203 258 3254
e 180 483 7011
e 74 90 7066
e 327 358 1117
e 62 178 2017
e 52 205 5426
e 391 455 2357
e 73 251 6216
e 277 314 8170
e 344 476 1088
e 118 392 9303
e 207 382 6448
e 224 435 238
e 3 247 7090
e 182 303 8089
e 129 371 4521
e 189 352 8021
e 119 471 9269
e 352 367 1925
e 52 395 737
e 21 270 3781
e 179 420 2314
e 75 308 4160
e 9 498 4493
e 98 260 9184
e 29 130 2831
e 214 491 6220
e 94 244 8013
e 71 469 3870
e 216 332 4865
e 116 313 9842
e 90 472 3245
e 11 303 2110
e 278 323 7003
e 207 448 3841
e 437 483 7123
e 121 384 5906
e 215 402 5295
e 455 493 2026
e 133 434 3588
e 36 465 582
e 89 179 4160
e 323 374 2760
e 110 125 1691
e 220 278 3554
e 378 449 5544
e 59 262 2282
e 277 370 4724
e 39 366 6196
e 349 466 1974
e 363 423 9683
e 19 271 1500
e 210 279 4479
e 129 203 8114
e 116 140 2984
e 11 88 2993
e 19 172 4264
e 242 369 4546
e 166 233 9834
e 121 348 7810
e 34 371 865
e 424 481 9165
e 367 417 6894
e 144 302 3946
e 259 421 846
e 13 160 9349
e 219 335 1550
e 119 332 4698
e 202 486 1924
e 21 430 945
e 241 445 238
e 497 500 8963
e 67 433 2800
e 176 419 1187
e 204 498 8061
e 23 114 6102
e 259 366 4518
e 282 374 1517
e 60 394 6553
e 186 404 2978
e 453 471 9687
e 133 195 4833
e 65 188 6521
e 52 389 4066
e 214 282 4934
e 397 432 9578
e 131 265 4437
e 338 481 1040
e 80 313 3582
e 261 296 6595
e 259 427 1671
e 20 59 1137
e 324 433 2478
e 147 438 2388
e 215 401 2200
e 190 414 8764
e 203 455 3570
e 130 240 7515
e 110 193 5960
e 34 497 3941
e 373 420 5019
e 84 119 2084
e 30 57 2376
e 377 406 5298
e 239 448 4203
e 403 410 2113
e 245 479 8911
e 185 438 3221
e 377 382 3513
e 121 484 6982
e 59 477 4098
e 265 387 5791
e 157 346 9964
e 206 386 7266
e 70 351 8862
e 94 166 7781
e 114 166 6183
e 42 313 2735
e 180 403 9147
e 217 446 5031
e 98 276 5322
e 153 203 6672
e 73 446 3196
e 196 220 1101
e 257 419 4229
e 224 362 6147
e 112 174 6728
e 82 239 8180
e 315 444 3844
e 107 420 8901
e 145 194 8565
e 89 158 7948
e 29 271 7013
e 58 255 9889
e 50 179 5543
e 127 339 1337
e 154 385 4125
e 62 325 5039
e 43 171 9554
e 123 500 4612
e 312 431 5596
e 24 426 3544
e 59 349 5438
e 290 393 9123
e 260 461 6159
e 292 476 3067
e 207 405 3823
e 121 449 7523
e 415 456 7610
e 21 179 9499
e 42 275 4912
e 377 415 6884
e 62 66 5547
e 239 245 6623
e 96 196 1726
e 300 406 3436
e 105 310 6195
e 230 374 2816
e 10 346 2338
e 285 438 720
e 128 209 7765
e 181 232 8072
e 102 462 9850
e 48 187 471
e 109 493 4675
e 76 168 5195
e 121 222 2266
e 330 476 5918
e 48 296 3012
e 167 356 9344
e 86 352 7095
e 18 106 5929
e 11 384 2097
e 270 432 7142
e 371 450 184
e 14 178 8239
e 412 439 7322
e 272 277 6740
e 120 275 2732
e 313 462 4294
e 104 332 6924
e 106 220 6271
e 38 407 8050
e 287 465 3128
e 196 423 5683
e 210 232 7179
e 430 448 5930
e 233 423 3838
e 52 173 8277
e 280 320 9013
e 86 463 6730
e 106 168 9094
e 56 134 7679
e 12 90 9850
e 249 494 7577
e 61 461 8167
e 164 244 2721
e 60 490 5198
e 137 368 9135
e 28 127 2893
e 48 285 1021
e 103 359 3042
e 226 398 4834
e 97 457 1685
e 469 483 9837
e 309 405 9929
e 69 278 4204
e 93 136 3125
e 4 359 5034
e 184 295 8497
e 53 206 1324
e 71 278 656
e 294 471 5005
e 135 488 7640
e 140 283 8995
e 17 20 756
e 140 158 3425
e 104 258 4853
e 140 487 3153
e 169 386 9497
e 266 459 7691
e 130 194 4382
e 212 402 2817
e 303 379 519
e 4 470 7633
e 91 332 4346
e 48 472 6635
e 11 372 8731
e 13 400 4601
e 305 407 6913
e 223 294 9088
e 213 259 5815
e 69 175 1653
e 154 254 1388
e 81 494 9045
e 199 271 167
e 5 129 8017
e 54 88 9236
e 5 190 5113
e 94 461 6990
e 172 335 8023
e 73 430 3121
e 142 231 2407
e 7 488 1625
e 419 486 8563
e 66 359 8190
e 49 198 1213
e 96 475 6281
e 225 232 4411
e 127 185 9630
e 215 395 8831
e 229 235 8665
e 41 414 9595
e 241 464 2491
e 159 455 1124
e 74 135 4279
e 195 351 3826
e 185 442 5099
e 66 192 8008
e 296 485 4280
e 481 490 8931
e 287 464 7018
e 408 415 288
e 181 350 379
e 195 269 8066
e 56 195 2647
e 168 381 333
e 47 318 3951
e 95 135 6934
e 323 378 320
e 275 436 2162
e 179 315 8843
e 114 433 2373
e 105 146 573
e 214 388 996
e 81 257 7334
e 28 166 9053
e 271 381 1104
e 171 481 7731
e 101 471 1835
e 66 309 5606
e 247 248 7160
e 442 452 1953
e 326 378 7207
e 99 187 3065
e 142 213 2365
e 9 348 1401
e 199 500 3773
e 355 497 359
e 115 404 3773
e 225 256 5659
e 269 453 7486
e 62 363 2287
e 261 305 9210
e 148 495 7108
e 206 212 7041
e 151 274 1921
e 99 385 3020
e 25 413 8646
e 307 335 3230
e 164 435 7477
e 268 428 192
e 165 259 5773
e 138 298 6210
e 172 331 2344
e 90 148 3200
e 17 470 8795
e 191 264 730
e 346 373 4265
e 305 342 7937
e 366 426 3614
e 121 318 2192
e 13 418 5770
e 448 472 7496
e 51 252 1592
e 119 253 66
e 286 311 3292
e 138 193 4228
e 448 496 7091
e 94 179 7167
e 101 380 1904
e 272 327 5294
e 131 359 5139
e 68 437 2374
e 450 474 3599
e 273 328 6474
e 170 368 1178
e 161 308 5067
e 298 374 8988
e 95 180 8451
e 235 325 265
e 87 473 8022
e 335 365 4191
e 169 230 3872
e 9 276 7068
e 144 380 6867
e 391 445 3601
e 36 275 6458
e 336 437 6191
e 346 398 2894
e 221 240 2175
e 79 484 9060
e 62 264 1363
e 17 169 308
e 276 432 3598
e 223 295 7935
e 295 319 3933
e 268 330 2968
e 372 474 2767
e 223 269 1101
e 160 364 592
e 79 207 4453
e 31 389 3988
e 60 89 3017
e 117 224 6723
e 107 145 8169
e 102 158 7761
e 448 467 4973
e 206 481 2463
e 214 382 9967
e 232 339 9837
e 272 384 6901
e 216 374 5586
e 86 116 6607
e 219 329 6911
e 339 352 5814
e 186 229 2960
e 156 358 3607
e 139 485 3295
e 184 233 5429
e 195 295 5856
e 192 391 5683
e 152 294 4475
e 100 402 3052
e 25 406 6983
e 55 73 2009
e 133 336 1790
e 243 270 7303
e 337 361 297
e 291 356 9978
e 38 461 1250
e 293 389 8800
e 279 423 8660
e 109 332 378
e 242 262 5758
e 95 249 821
e 424 484 1744
e 305 379 1793
e 273 309 8544
e 202 463 3523
e 273 450 4329
e 31 220 2635
e 245 284 2550
e 13 485 4270
e 108 213 1775
e 20 135 6996
e 296 483 249
e 265 370 8717
e 140 299 8471
e 275 443 78
e 68 445 8302
e 209 398 8505
e 166 394 8098
e 21 403 9186
e 168 488 7667
e 262 333 9511
e 262 463 3740
e 165 364 2734
e 109 301 7463
e 465 480 1646
e 103 374 6748
e 77 377 685
e 30 482 3905
e 150 200 1960
e 112 182 3704
e 390 430 5102
e 63 369 1231
e 141 432 4086
e 209 381 7231
e 131 190 9753
e 160 474 5268
e 269 447 7557
e 303 499 892
e 134 402 2811
e 136 386 1392
e 216 474 4246
e 81 120 4730
e 176 471 6377
e 163 461 8341
e 59 231 6123
e 210 327 4343
e 32 380 8536
e 206 397 1800
e 33 155 2599
e 79 414 8251
e 334 397 4874
e 239 415 6687
e 144 151 5189
e 90 274 3901
e 383 497 3678
e 388 459 2333
e 47 220 43
e 3 111 8475
e 50 164 35
e 227 386 7351
e 196 373 1565
e 82 357 591
e 224 436 4076
e 280 311 6186
e 1 294 5791
e 163 344 7676
e 189 400 2549
e 200 456 6847
e 263 306 1336
e 194 236 3263
e 120 168 3913
e 81 476 6946
e 2 273 9793
e 96 344 4523
e 15 297 8636
e 450 481 8063
e 272 385 5258
e 228 313 5399
e 97 352 9709
e 41 161 1546
e 385 436 1571
e 156 268 4753
e 107 426 962
e 294 332 1294
e 206 274 3986
e 158 424 2781
e 69 266 6670
e 14 37 9640
e 110 359 2636
e 81 94 2281
e 237 408 6391
e 187 411 9042
e 7 267 4592
e 284 365 5676
e 395 481 1554
e 94 214 8695
e 155 318 1028
e 360 388 9408
e 378 496 8795
e 171 451 4597
e 246 438 144
e 184 488 2579
e 197 230 3150
e 98 117 9579
e 239 449 8589
e 162 476 2254
e 174 360 5840
e 67 221 6323
e 33 34 6523
e 70 391 6357
e 396 474 330
e 288 365 9296
e 65 174 6199
e 216 452 3784
e 155 203 1386
e 18 256 3903
e 121 211 8207
e 13 115 3398
e 201 498 8693
e 277 356 4282
e 214 464 8624
e 42 253 6636
e 262 322 8833
e 86 475 377
e 153 344 5931
e 184 266 6220
e 258 403 9408
e 133 408 4123
e 208 423 1757
e 155 311 8354
e 287 341 867
e 260 397 2691
e 90 240 8485
e 364 470 8400
e 52 304 4118
e 230 381 4679
e 13 51 8522
e 188 359 3682
e 117 283 3857
e 197 265 5097
e 54 440 3944
e 126 371 5595
e 10 84 1443
e 186 279 7679
e 21 187 622
e 265 356 6536
e 158 380 7188
e 36 480 5740
e 182 424 9840
e 173 495 667
e 120 160 8728
e 399 452 2179
e 289 418 5940
e 98 299 9158
e 130 243 6957
e 26 33 1271
e 296 461 5302
e 320 391 8159
e 325 449 3763
e 281 416 5034
e 49 417 8946
e 324 401 1980
e 270 388 1284
e 193 487 5523
e 264 296 7252
e 292 367 6381
e 342 409 2899
e 95 436 1585
e 104 151 2041
e 11 123 5679
e 286 323 202
e 144 398 7311
e 74 187 7671
e 102 143 6881
e 210 264 6834
e 223 459 9075
e 245 288 8417
e 312 463 4764
e 64 139 9294
e 441 453 9155
e 269 470 5855
e 84 198 8938
e 93 291 2246
e 331 349 1879
e 209 469 5753
e 177 330 1043
e 201 425 9463
e 74 398 498
e 129 157 4985
e 42 327 1500
e 20 206 7436
e 154 224 3318
e 189 420 4830
e 4 122 9480
e 2 110 2925
e 228 340 6643
e 288 472 8374
e 285 374 4501
e 188 363 7759
e 32 61 756
e 162 387 2614
e 24 191 1960
e 170 438 2053
e 85 277 5017
e 114 493 9995
e 246 456 8745
e 153 295 7831
e 161 314 5710
e 41 200 9664
e 80 439 9631
e 216 297 188
e 331 492 9954
e 27 360 2395
e 146 496 2727
e 4 339 1312
e 111 140 2242
e 20 118 4159
e 45 291 8565
e 103 174 1905
e 298 346 5232
e 290 380 4404
e 21 291 3264
e 85 135 4675
e 25 497 5868
e 15 172 7848
e 199 345 1717
e 56 415 297
e 319 385 2235
e 39 413 4858
e 15 421 4703
e 192 238 4330
e 339 420 6630
e 286 497 7376
e 178 355 3531
e 317 389 7102
e 329 398 4764
e 155 363 6436
e 179 410 9059
e 38 225 2403
e 128 451 808
e 190 474 8833
e 411 455 5442
e 48 170 9738
e 448 488 5803
e 228 432 7093
e 104 359 4640
e 157 234 7989
e 14 225 3701
e 295 447 1903
e 114 439 2950
e 43 127 5457
e 284 319 1010
e 282 434 1362
e 86 99 7971
e 141 153 4861
e 89 480 9339
e 238 319 2821
e 34 195 9735
e 16 222 2478
e 218 485 8832
e 59 417 21
e 106 441 3200
e 65 465 7860
e 122 141 4192
e 233 492 8983
e 1 398 684
e 205 246 1339
e 215 492 3572
e 239 305 3899
e 386 405 1590
e 109 372 4347
e 124 205 5012
e 121 204 5860
e 32 315 7209
e 251 370 4625
e 82 264 4306
e 53 154 4013
e 50 197 6479
e 16 311 5448
e 280 367 7880
e 71 112 308
e 99 156 6634
e 382 439 1145
e 20 209 2652
e 13 453 6888
e 161 270 7281
e 96 166 6408
e 104 463 3141
e 63 418 1305
e 37 399 1804
e 1 30 2206
e 152 299 4833
e 214 435 3829
e 38 216 6144
e 184 423 538
e 480 500 9113
e 353 422 733
e 7 34 819
e 159 321 6597
e 107 306 2079
e 125 406 5664
e 237 356 1009
e 143 467 1965
e 299 414 5975
e 344 365 916
e 20 129 2024
e 32 300 6653
e 125 355 1679
e 371 415 9714
e 277 363 2828
e 346 365 2546
e 93 249 4842
e 155 396 74
e 152 415 1873
e 141 364 3740
e 64 443 1668
e 25 282 7685
e 97 272 4201
e 208 419 2349
e 107 158 8763
e 40 423 2449
e 64 428 21
e 102 324 5525
e 72 496 3530
e 127 242 4261
e 276 277 8295
e 89 430 3646
e 227 460 2334
e 10 498 6605
e 2 21 6782
e 236 297 1851
e 169 280 9995
e 21 147 421
e 7 326 7098
e 375 476 9730
e 215 230 8849
e 259 426 7752
e 104 165 1638
e 34 323 3765
e 154 361 9922
e 49 110 5863
e 97 208 7960
e 80 354 8875
e 15 429 4018
e 341 386 9086
e 1 82 4332
e 164 405 9233
e 382 434 3289
e 44 299 5035
e 178 225 6509
e 197 253 4889
e 99 132 7855
e 210 488 2966
e 46 143 1011
e 122 384 958
e 28 294 9304
e 154 198 8169
e 73 370 6130
e 73 497 7009
e 176 250 8133
e 53 298 7941
e 44 45 606
e 30 337 8171
e 75 362 2148
e 118 419 5284
e 278 326 8168
e 143 311 4631
e 7 385 2244
e 88 297 4429
e 400 421 3422
e 242 378 9787
e 71 139 7897
e 111 479 80
e 26 498 8450
e 13 415 871
e 174 418 3184
e 303 486 2308
e 54 267 5052
e 168 184 5184
e 72 251 7437
e 331 369 1596
e 367 493 1625
e 90 283 388
e 4 159 9326
e 141 463 5595
e 387 440 4411
e 273 447 9906
e 86 408 3385
e 319 438 1102
e 168 392 9641
e 27 214 2232
e 59 276 1834
e 296 329 3852
e 108 237 5672
e 33 406 4765
e 390 416 4585
e 96 114 8392
e 203 494 5682
e 177 259 6376
e 175 448 3827
e 175 204 7500
e 397 482 7856
e 2 382 1992
e 188 219 9307
e 246 454 4089
e 61 473 6638
e 28 224 5573
e 3 353 5333
e 336 409 9135
e 106 157 2332
e 75 191 1972
e 30 411 1297
e 148 261 4054
e 273 308 5041
e 71 491 221
e 101 154 4484
e 9 406 1384
e 43 467 8466
e 167 184 6886
e 43 415 8338
e 40 321 5114
e 203 241 5752
e 237 357 9579
e 336 465 4304
e 148 298 3449
e 296 425 7207
e 100 129 7438
e 160 235 8963
e 28 120 1228
e 80 291 7722
e 149 459 7653
e 16 366 4050
e 438 465 6056
e 56 165 4410
e 333 402 4282
e 3 331 6449
e 59 332 5555
e 289 485 475
e 12 198 1413
e 105 181 3874
e 73 417 9107
e 428 441 9886
e 274 483 6574
e 370 409 9608
e 24 65 3616
e 154 177 6197
e 7 95 3947
e 61 398 3415
e 196 242 1160
e 273 408 1967
e 219 345 2753
e 59 363 4471
e 19 454 4431
e 43 288 4605
e 203 472 4762
e 369 410 1683
e 126 475 7270
e 50 244 2333
e 86 474 385
e 315 322 1796
e 60 102 116
e 22 111 7673
e 41 242 8912
e 313 416 2181
e 148 310 7012
e 133 246 2514
e 32 444 7840
e 25 163 494
e 193 263 8
e 70 483 7766
e 288 320 9398
e 124 447 1023
e 49 148 5165
e 330 464 6108
e 343 453 8490
e 146 180 9455
e 158 197 7384
e 5 280 6616
e 71 236 9724
e 171 477 7022
e 83 312 1712
e 140 457 1799
e 9 194 9207
e 65 87 8107
e 449 475 9174
e 100 184 2557
e 151 280 7650
e 186 312 5993
e 66 425 6830
e 100 434 5803
e 114 457 5035
e 132 418 879
e 134 242 5284
e 152 365 2425
e 170 182 2394
e 14 154 5779
e 60 127 2755
e 211 266 2962
e 143 211 5847
e 81 247 3972
e 32 249 2754
e 67 92 8991
e 95 291 8698
e 51 229 6898
e 251 446 5968
e 86 186 5684
e 421 489 1420
e 162 406 2668
e 326 356 6030
e 297 464 5039
e 51 179 7311
e 183 292 6806
e 69 195 274
e 249 500 8447
e 254 318 5946
e 292 394 1839
e 53 417 1179
e 231 342 9398
e 100 466 755
e 198 219 9316
e 183 315 4893
e 203 454 4850
e 391 476 5170
e 32 48 8225
e 108 169 1025
e 61 172 9738
e 246 390 3665
e 196 233 2524
e 3 312 9190
e 209 254 2517
e 127 294 4741
e 89 321 3996
e 237 352 9781
e 216 447 5761
e 79 281 520
e 37 168 7654
e 266 401 3503
e 109 414 3374
e 7 443 8810
e 102 357 8063
e 37 171 1320
e 33 119 6089
e 204 482 2111
e 73 311 1052
e 278 467 399
e 344 417 8828
e 443 458 1796
e 324 379 8629
e 172 298 7630
e 30 155 2757
e 126 304 9459
e 114 178 1548
e 20 137 6999
e 349 364 7350
e 284 454 9158
e 47 357 2194
e 130 142 5635
e 221 250 6203
e 147 280 6868
e 270 411 9669
e 359 392 3537
e 202 297 1340
e 103 105 1712
e 77 156 3091
e 294 389 877
e 156 437 7688
e 183 218 7581
e 186 475 7173
e 55 353 1195
e 117 355 7047
e 305 418 8364
e 109 134 180
e 19 122 2819
e 401 454 9173
e 147 279 4963
e 46 133 1727
e 338 357 9623
e 55 253 9368
e 278 279 8386
e 115 379 9750
e 368 474 6573
e 104 287 8868
e 135 184 2765
e 41 178 4614
e 155 378 3467
e 78 191 7701
e 103 291 7463
e 155 384 2423
e 126 184 2914
e 109 265 1219
e 132 482 8726
e 13 90 6268
e 197 374 3849
e 180 274 1053
e 100 356 7690
e 304 403 5507
e 316 457 8098
e 46 140 1518
e 169 394 9286
e 252 344 8024
e 59 136 681
e 441 445 1476
e 51 283 8756
e 152 367 25
e 128 461 172
e 34 471 9518
e 77 100 2529
e 18 414 7894
e 59 96 4140
e 494 500 3622
e 425 493 596
e 45 230 1927
e 153 495 4849
e 494 498 8805
e 56 497 1283
e 57 330 8687
e 166 393 2337
e 228 337 5856
e 37 347 2206
e 94 159 1663
e 8 153 7878
e 169 387 671
e 332 404 2778
e 43 461 6385
e 175 268 4751
e 395 461 8475
e 78 329 2371
e 279 478 1759
e 99 175 5395
e 352 405 8808
e 179 281 650
e 95 387 3181
e 156 310 7731
e 191 280 5129
e 324 384 2881
e 155 293 8637
e 25 376 5186
e 1 232 7247
e 280 295 7959
e 130 383 8831
e 187 460 4883
e 302 410 3484
e 241 372 3494
e 233 372 4818
e 243 285 2172
e 155 500 8908
e 131 484 9843
e 139 421 5098
e 136 221 2108
e 277 458 400
e 60 94 9542
e 27 152 6569
e 446 475 3303
e 26 105 6971
e 145 260 6055
e 41 406 9497
e 285 385 2695
e 70 147 7117
e 290 461 9096
e 193 225 9869
e 22 208 7195
e 274 480 9933
e 246 292 3872
e 80 125 8325
e 183 458 5735
e 39 332 8322
e 131 438 2963
e 414 471 2404
e 130 481 7862
e 258 286 6861
e 402 405 2400
e 180 411 299
e 128 274 9528
e 263 368 968
e 125 424 9755
e 115 230 6761
e 425 437 1835
e 79 197 15
e 410 484 916
e 66 262 8278
e 372 455 7710
e 70 246 1023
e 249 429 1025
e 210 386 7127
e 173 394 4657
e 108 393 9688
e 121 335 9888
e 381 430 4744
e 7 97 285
e 60 202 3127
e 151 475 6491
e 225 432 7087
e 259 450 8106
e 147 357 701
e 151 330 1868
e 237 270 255
e 50 396 3083
e 203 295 1076
e 122 316 7916
e 21 328 642
e 64 274 6806
e 84 247 951
e 65 165 1649
e 53 412 8956
e 47 179 1741
e 33 289 7612
e 323 423 1078
e 205 206 5903
e 306 356 9015
e 261 389 3936
e 35 327 3889
e 3 281 1155
e 12 112 1177
e 250 268 8890
e 15 270 7719
e 95 184 9437
e 101 145 7169
e 458 500 4212
e 304 482 9267
e 187 194 1944
e 280 379 9965
e 131 365 9555
e 295 384 6838
e 41 468 7777
e 72 248 3862
e 28 457 9828
e 259 308 4898
e 170 348 4155
e 63 389 2236
e 62 475 3519
e 392 420 9186
e 152 247 3468
e 8 31 6583
e 177 372 2179
e 300 476 5216
e 303 388 1055
e 451 482 8605
e 31 116 6157
e 319 425 1234
e 90 206 6510
e 370 479 6721
e 36 404 8083
e 57 297 7387
e 149 428 404
e 249 308 5802
e 52 95 723
e 95 274 8594
e 10 355 560
e 136 357 5973
e 71 408 9493
e 38 154 3356
e 12 262 2871
e 137 219 2047
e 261 279 520
e 288 431 7039
e 23 494 5267
e 28 312 5168
e 221 470 4189
e 24 91 4160
e 6 113 9684
e 170 469 2635
e 166 497 4800
e 146 489 4743
e 371 398 3506
e 82 488 1226
e 94 372 8850
e 281 445 768
e 40 122 5559
e 29 216 1605
e 27 162 7895
e 69 449 6984
e 24 212 7447
e 74 141 234
e 42 169 8425
e 204 429 6325
e 181 432 3698
e 123 204 1735
e 144 463 3209
e 60 67 5453
e 60 464 1039
e 30 487 3543
e 55 424 2321
e 323 448 8200
e 240 498 4930
e 47 143 2362
e 449 451 8278
e 133 442 7289
e 274 331 4804
e 295 304 2370
e 20 432 4711
e 82 257 8548
e 33 105 578
e 271 495 3892
e 157 297 8436
e 144 190 2925
e 192 435 7821
e 278 331 8164
e 75 466 4020
e 20 454 3498
e 228 342 1819
e 3 219 7132
e 103 225 2678
e 219 395 2667
e 298 491 9207
e 42 334 2830
e 194 356 7786
